1628.hk,YUZHOU PROPERTIES COMPANY LIMITED,31363000,31488000,31378000,31349000,31349000,31248000,31461000,31157000,31178000,32464000,32464000,32464000,32753000,32062000,32696000,32887000,32701000,32701000,32701000,33252000,32813000,30792000,31265000,31174000,31174000,31174000,30765000,30431000,31910000,32208000,32508000,32508000,32508000,32867000,33556000,33918000,38055000,40509000
1635.hk,SHANGHAI DAZHONG PUBLIC UTILITIES (GROUP) CO,51277000,51264000,51240000,51265000,51265000,51246000,51248000,51231000,51236000,51253000,51253000,51253000,51321000,51519000,51529000,51529000,51547000,51547000,51547000,52258000,52359000,52360000,52320000,52249000,52249000,52249000,52243000,52214000,52329000,52324000,52410000,52410000,52410000,52421000,52648000,52746000,52762000,52923000
1636.hk,CHINA METAL RESOURCES UTILIZATION LIMITED,40736000,40440000,38784000,38440000,38440000,37816000,37232000,37104000,37072000,36976000,36976000,36976000,36608000,36840000,36200000,35332000,34964000,34964000,34964000,34720000,35288000,34540000,34720000,34788000,34788000,34788000,35016000,35128000,35148000,35408000,35416000,35416000,35416000,35460000,35236000,34816000,34256000,34544000
1638.hk,KAISA GROUP HOLDINGS LTD,94416000,92318000,94962000,94685000,94685000,95676000,97461000,98585000,100931000,103513000,103513000,103513000,103709000,102699000,104559000,111132000,112237000,112237000,112237000,112471000,111997000,112483000,109817000,110287000,110287000,110287000,110641000,110358000,111197000,112077000,112642000,112642000,112642000,112654000,112708000,112457000,112607000,112689000
1658.hk,POSTAL SAVINGS BANK OF CHINA CO,91169000,89169000,88140000,87951000,87951000,87792000,87740000,88251000,87984000,88075000,88075000,88075000,89046000,88986000,89738000,90172000,89576000,89576000,89576000,90221000,90390000,90366000,91297000,92431000,92431000,92431000,92338000,90861000,90782000,91914000,94491000,94491000,94491000,96218000,97985000,99984000,101633000,103783000
1661.hk,WISDOM SPORTS GROUP,8900000,8900000,8900000,8900000,8900000,8899000,8899000,8899000,8899000,8899000,8899000,8899000,8899000,8866000,8866000,8866000,8866000,8866000,8866000,8846000,8836000,8836000,8826000,8826000,8826000,8826000,8826000,8826000,8826000,8819000,8818000,8818000,8818000,8798000,8798000,8798000,8798000,8798000
1666.hk,TONG REN TANG TECHNOLOGIES CO LTD,46372000,46825000,47357000,46929000,46929000,47211000,47370000,47476000,47776000,48012000,48012000,48012000,48250000,48649000,49151000,49301000,49213000,49213000,49213000,49179000,49550000,50902000,50717000,51342000,51342000,51342000,51757000,52164000,52790000,53057000,53746000,53746000,53746000,54136000,54284000,55235000,58046000,59549000
1668.hk,CHINA SOUTH CITY HOLDINGS LIMITED,789170000,792458000,789830000,786996000,786996000,791014000,787378000,791334000,792660000,793624000,793624000,793624000,804102000,817752000,818852000,821508000,823130000,823130000,823130000,824842000,824662000,822160000,825238000,819876000,819876000,819876000,815366000,815274000,818456000,818268000,813526000,813526000,813526000,813664000,815562000,818754000,824566000,828480000
1680.hk,MACAU LEGEND DEVELOPMENT LIMITED,250717000,250029000,251256000,251382000,251382000,251413000,250860000,251386000,250987000,250733000,250733000,250733000,250855000,251002000,248749000,248512000,248527000,248527000,248527000,249413000,248955000,248514000,248903000,249320000,249320000,249320000,249562000,249114000,248882000,247957000,247857000,247857000,247857000,246974000,243259000,243251000,241559000,240802000
1685.hk,BOER POWER HOLDINGS LIMITED,3254000,3254000,3254000,3254000,3254000,3254000,3254000,3254000,3254000,3254000,3254000,3254000,3254000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3252000,3232000,3232000,3232000,3232000,3232000
1728.hk,CHINA ZHENGTONG AUTO SERVICES HOLDINGS LIMITED,107910500,107537000,104949500,105744500,105744500,105799000,105956500,105477000,104538000,101800500,101800500,101800500,101584000,101069500,102457500,102132500,102235500,102235500,102235500,103017000,102929000,104163000,103884000,103627000,103627000,103627000,104024000,106058000,108030500,107818000,106865500,106865500,106865500,107161500,107047000,107891000,108587000,108805500
1766.hk,CRRC CORPORATION LIMITED,416222620,415623970,414268070,409956070,409956070,410548070,407615870,406668670,409595670,409888320,409888320,409888320,413817670,413033420,404965120,399911120,398402120,398402120,398402120,395236070,395664070,396947270,402519520,401850520,401850520,401850520,403174320,401061320,399841320,399869470,401866370,401866370,401866370,401697370,402702370,403609970,377518470,389767170
1776.hk,GF SECURITIES CO,47077124,47000724,47005724,46922924,46922924,46926724,46601124,45092124,45569724,45554324,45554324,45554324,45602324,45385524,47592524,47571924,47678124,47678124,47678124,47488524,47830924,50906124,51080324,52107524,52107524,52107524,54291724,54983524,56641724,58910724,60188124,60188124,60188124,61089724,61608524,62714524,62915324,63112124
1777.hk,FANTASIA HOLDINGS GROUP CO,45375000,45600000,45343500,45339000,45339000,45114000,44910000,45312000,45436500,45531000,45531000,45531000,45697500,46219500,45634500,44823000,44940000,44940000,44940000,45142500,45079500,45463500,45277500,45642000,45642000,45642000,45565500,45540000,45679500,45051000,44805000,44805000,44805000,43924500,44407500,45159000,48790500,51684000
1778.hk,COLOUR LIFE SERVICES GROUP CO,70708000,70826000,70935000,71248000,71248000,71510000,71334000,71510000,72367000,72485000,72485000,72485000,73610000,74980000,75465000,75787000,75629000,75629000,75629000,76681000,77959000,78053000,78915000,79462000,79462000,79462000,79428000,80567000,80881000,82861000,86229000,86229000,86229000,86024000,86440000,86460000,87054000,87256000
1788.hk,GUOTAI JUNAN INTERNATIONAL HOLDINGS LIMITED,164630000,181720000,181643000,183126000,183126000,183949000,184596000,186664000,187842000,189132000,189132000,189132000,189078000,185123000,184272000,183239000,182094000,182094000,182094000,179916000,176846000,176756000,181260000,190221000,190221000,190221000,190027000,191527000,192747000,193078000,191511000,191511000,191511000,190993000,192002000,192054000,198190000,199998000
1800.hk,CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED,138528509,137827509,138361509,138362509,138362509,138730509,138735509,139070509,138750509,138274509,138274509,138274509,139528509,139131509,137799509,137704509,138449509,138449509,138449509,138955509,139898509,137638509,137025509,137672509,137672509,137672509,137746509,137596509,135644509,118659509,120422509,120422509,120422509,120694509,121364509,121945509,122283509,122426509
1811.hk,CGN NEW ENERGY HOLDINGS CO,126328000,125408000,127366000,127572000,127572000,132154000,133016000,131088000,133208000,133304000,133304000,133304000,134934000,136184000,136618000,137196000,137836000,137836000,137836000,139228000,139970000,143144000,143994000,145510000,145510000,145510000,147906000,149392000,154380000,154714000,154992000,154992000,154992000,155234000,156932000,160336000,158264000,160488000
1812.hk,SHANDONG CHENMING PAPER HOLDINGS LIMITED,43426500,42954000,43287000,43280000,43280000,43818000,43641000,44065000,43362000,43527000,43527000,43527000,44024500,44413500,44808000,45110000,44651500,44651500,44651500,44803500,44832500,43341500,43423000,43219500,43219500,43219500,43160000,43340500,43498500,43815500,43686000,43686000,43686000,43730000,44754500,44813000,45095500,44628500
1813.hk,KWG PROPERTY HOLDING LIMITED,139701002,138708002,139216502,138758002,138758002,138887002,139161002,138750002,138783502,139383502,139383502,139383502,139474002,138242002,138311002,137690385,137537385,137537385,137537385,137061885,135935385,135416385,134615885,134561885,134561885,134561885,133860885,133120385,132444885,131273885,131380385,131380385,131380385,131235885,131360385,131126885,129729385,131078385
1816.hk,CGN POWER CO,1037635000,1048551000,1062977000,1064162000,1064162000,1071248000,1090953000,1124855000,1134734000,1161901000,1161901000,1161901000,1184081000,1192856000,1198893000,1203643000,1208966000,1208966000,1208966000,1212969000,1223077000,1236452000,1241345000,1249192000,1249192000,1249192000,1250899000,1257720000,1257577000,1276882000,1290187000,1290187000,1290187000,1293528000,1293473000,1300240000,1312774000,1316861000
1818.hk,ZHAOJIN MINING INDUSTRY COMPANY LIMITED,20663500,20370000,20049500,19759500,19759500,20057500,20356500,20194500,20750500,20893500,20893500,20893500,20751500,19933000,19716000,19406000,19242000,19242000,19242000,18875500,19681000,19595000,20256000,20273000,20273000,20273000,20253500,20454000,20426000,20429500,20867000,20867000,20867000,20647500,20591500,20554500,20800000,20479500
1828.hk,DAH CHONG HONG HOLDINGS LIMITED,22915000,22323000,22362000,21994000,21994000,21895000,21843950,21843950,21686950,21584950,21584950,21584950,21476950,21451950,21425950,21455950,21320950,21320950,21320950,21232950,21178950,21344950,26312950,26393950,26393950,26393950,26403950,27872950,27909950,27897950,27904950,27904950,27904950,27880950,27868950,27902950,28576950,29776950
1829.hk,CHINA MACHINERY ENGINEERING CORPORATION,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000,762000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,752000,749000
1836.hk,STELLA INTERNATIONAL HOLDINGS LIMITED,14000,14000,14000,14000,14000,15000,17000,17000,17000,15000,15000,15000,16000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,18500,16500,16500,16500,16500,16500,16500,16000,16000,16000,15000,15000
1848.hk,CHINA AIRCRAFT LEASING GROUP HOLDINGS LIMITED,14466500,14421000,14320500,14312500,14312500,14332500,14326000,14273500,14464000,14596500,14596500,14596500,14854000,15246500,15327500,15413000,15523500,15523500,15523500,15824500,15900500,16059500,16156000,16069500,16069500,16069500,16335500,16486500,16622500,16694500,16918500,16918500,16918500,17201000,17305000,17645500,17711000,17856500
1882.hk,HAITIAN INTERNATIONAL HOLDINGS LIMITED,7600000,7132000,7133000,7133000,7133000,7090000,7419000,7457000,7519000,7646000,7646000,7646000,7648000,7653000,7606000,7613000,7612000,7612000,7612000,7594531,7693531,7619531,7621531,7617531,7617531,7617531,7599531,7611531,7782531,8035531,8066531,8066531,8066531,8041531,7814531,7625531,7632531,7653531
1883.hk,CITIC TELECOM INTERNATIONAL HOLDINGS LIMITED,28381000,28269000,28164000,28126000,28126000,28274000,28524000,28846000,29118000,29312000,29312000,29312000,29615000,30274000,30484000,30566000,30489000,30489000,30489000,30661000,30820000,30747000,30735000,30795000,30795000,30795000,31035000,30802000,30556000,30445000,30421000,30421000,30421000,30389000,30434000,30204000,30564000,30341000
1886.hk,CHINA HUIYUAN JUICE GROUP LIMITED,78698000,79094500,79404500,79102500,79102500,79183500,80212000,81223500,82418500,82087000,82087000,82087000,82106500,82837500,83103500,86582000,87104000,87104000,87104000,88237500,84298000,84248000,84372500,84201000,84201000,84201000,84524000,84722500,85094500,85743500,85845500,85845500,85845500,86359000,86780500,86871000,87528500,87525500
1888.hk,KINGBOARD LAMINATES HOLDINGS LIMITED,12316577,12263077,12213077,12195077,12195077,12284577,12334577,11750077,11197577,11107577,11107577,11107577,11134077,11263577,11193577,11055577,11223077,11223077,11223077,11298577,11346577,11473077,11343077,11407077,11407077,11407077,11419577,11398577,11516077,11597077,11878577,11878577,11878577,11976077,12411077,12311577,12357077,12642077
1898.hk,CHINA COAL ENERGY COMPANY LIMITED,256090307,254954307,259996307,262912307,262912307,262995307,265232307,265847307,267216307,267786307,267786307,267786307,269473307,270569307,270465307,270411307,274306307,274306307,274306307,274027307,276208307,278043307,279053307,280609307,280609307,280609307,278864307,280130453,279385307,271504307,271653307,271653307,271653307,267583307,266041307,260205307,260806307,260378307
1918.hk,SUNAC CHINA HOLDINGS LIMITED,994397838,996235838,997023838,997422838,997422838,996525838,994931838,996294838,997473838,996378838,996378838,996378838,994228838,997015838,1001249838,999758341,998223341,998223341,998223341,997120341,996154341,993537341,994657341,996631341,996631341,996631341,999020341,1002177341,1002549341,1003236341,1001595341,1001595341,1001595341,1001871341,1001882341,1002554341,1003560341,1006302341
1919.hk,COSCO SHIPPING HOLDINGS CO,236271500,238814500,242981000,243804000,243804000,245192000,244837000,246207000,247183000,248162500,248162500,248162500,251603500,261877000,266223500,266657000,267077500,267077500,267077500,270689000,265814000,262366500,261655500,262808500,262808500,262808500,277976000,281087500,282338000,275914000,274206500,274206500,274206500,273881000,271383000,273103000,270312000,266596500
1928.hk,SANDS CHINA LTD,25967400,26267000,26250200,26327800,26327800,26647000,26759800,26664600,26694200,26975800,26975800,26975800,28409000,29917400,30215000,30404200,34025800,34025800,34025800,35000600,35093000,35287800,32649800,32963400,32963400,32963400,33138200,30939000,29180600,29546200,29531400,29531400,29531400,29535800,30056600,30336600,30332400,30610400
1929.hk,CHOW TAI FOOK JEWELLERY GROUP LIMITED,12190400,12312400,12314800,12320600,12320600,12605800,12670400,12476400,12475000,12606400,12606400,12606400,12295600,12289600,12258400,12272600,11672000,11672000,11672000,11726200,11709200,11701200,11622000,11621800,11621800,11621800,11627000,11627200,11594600,11589600,11577200,11577200,11577200,11605200,11656000,11704400,12159800,11459400
1958.hk,BAIC MOTOR CORPORATION LIMITED,215910000,209210000,197068500,193570000,193570000,192610000,193310500,181256000,179794000,178537000,178537000,178537000,183604000,181675500,179495000,179577500,179273000,179273000,179273000,178111500,181138000,181693500,183099500,183692000,183692000,183692000,182717000,183107500,183362000,183756000,181653000,181653000,181653000,181011500,180823500,180355500,179431000,181172500
1963.hk,BANK OF CHONGQING CO,40985000,41669000,42417000,42612500,42612500,42727500,42373500,42737500,43057000,42701000,42701000,42701000,43308000,43120000,42989000,43225000,43986000,43986000,43986000,44268000,44157500,44253500,45921000,46528000,46528000,46528000,46976500,47475000,48037500,48199500,48414500,48414500,48414500,48592500,49468500,50257500,51092500,51265000
1966.hk,CHINA SCE PROPERTY HOLDINGS LIMITED,86610000,91626000,91462000,92542000,92542000,91648000,91725000,91543000,91035000,92970000,92970000,92970000,92577000,93639000,93209000,91794000,90090000,90090000,90090000,87904000,89755000,90305000,93835000,95105000,95105000,95105000,94689000,97974000,101249000,102761000,103435000,103435000,103435000,104532000,106562000,105952000,106594000,108170000
1970.hk,IMAX CHINA HOLDING,3878300,4324900,4170400,4195900,4195900,4184000,4227900,4207600,4242900,4340600,4340600,4340600,4676700,4738500,4730300,4659800,4638600,4638600,4638600,4581100,4522200,4517400,4342800,4351300,4351300,4351300,4446400,4454200,4463500,4458400,4424100,4424100,4424100,4372100,4353900,4347000,4317400,4298800
